match_type,depth_A,depth_B,similarity,product_A,map_A,product_B,map_B,title_A,title_B,contentId_A,contentId_B
title,3,3,,cloud,posture,xdr,xdr_5,Establish case context,Establish case context,jkv_F36kgu4PZ_eTr2G~6Q,c3iFa2AnXRNfy~ZNFdS4Hw
title,3,3,,cloud,posture,xsiam,xsiam_3,Establish case context,Establish case context,jkv_F36kgu4PZ_eTr2G~6Q,GE7OemUsa5yDBJxzu5SeTA
title,3,3,1.0000,cloud,runtime,xdr,xdr_5,Establish case context,Establish case context,jkv_F36kgu4PZ_eTr2G~6Q,c3iFa2AnXRNfy~ZNFdS4Hw
title,3,3,1.0000,cloud,runtime,xsiam,xsiam_3,Establish case context,Establish case context,jkv_F36kgu4PZ_eTr2G~6Q,GE7OemUsa5yDBJxzu5SeTA
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Establish case context,Establish case context,c3iFa2AnXRNfy~ZNFdS4Hw,GE7OemUsa5yDBJxzu5SeTA
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Establish security control roles,Establish security control roles,Z1DpoYLE26tAeYbyCp4R8w,CH4BRUPjg6W1X2Zmii~ETw
title,4,3,,cloud,posture,agentix,agentix,Evidence,Evidence,VprLSk2c4tf1Y7faMqtCMA,8fSI3n3OlSA3qeiqa4T3Ow
title,4,3,0.9905,cloud,runtime,agentix,agentix,Evidence,Evidence,VprLSk2c4tf1Y7faMqtCMA,8fSI3n3OlSA3qeiqa4T3Ow
title,4,3,0.9905,xdr,xdr_5,agentix,agentix,Evidence,Evidence,SSxoXVhhWrp~GHq7P1~z7w,8fSI3n3OlSA3qeiqa4T3Ow
title,4,3,0.9905,xsiam,xsiam_3,agentix,agentix,Evidence,Evidence,OyvXUGGPUjDLuLPHzHJpKQ,8fSI3n3OlSA3qeiqa4T3Ow
title,4,3,,cloud,posture,agentix,agentix,Exclude an issue,Exclude an issue,OdXuBqpFjTIwkOqct8XYGw,G3lD~7KPglQqJsIea3bKVw
title,4,3,0.9823,cloud,runtime,agentix,agentix,Exclude an issue,Exclude an issue,R0d2LAWe3HFt5PpDp3ii0Q,G3lD~7KPglQqJsIea3bKVw
title,4,3,0.9823,xdr,xdr_5,agentix,agentix,Exclude an issue,Exclude an issue,mAEM53WdY~4i068BaRIpSA,G3lD~7KPglQqJsIea3bKVw
title,4,3,0.9823,xsiam,xsiam_3,agentix,agentix,Exclude an issue,Exclude an issue,R0XASaWYm9m7geOo3dOC9g,G3lD~7KPglQqJsIea3bKVw
title,4,3,0.9658,xdr,xdr_5,xsiam,xsiam_3,Expand agent capabilities with MCP integrations,Expand agent capabilities with MCP integrations,a~Tj7RD6euYCzlZH_M8bIQ,uEDm552_z_4xkKufBf5Hrw
title,4,3,0.9658,xdr,xdr_5,agentix,agentix,Expand agent capabilities with MCP integrations,Expand agent capabilities with MCP integrations,a~Tj7RD6euYCzlZH_M8bIQ,uEDm552_z_4xkKufBf5Hrw
title,4,3,,cloud,posture,agentix,agentix,Expected results when querying fields,Expected results when querying fields,B1xKorqvaZ2zoDJjnonvKA,5QYnzkinXDyvW2dQUq54Iw
title,4,3,0.6955,cloud,runtime,agentix,agentix,Expected results when querying fields,Expected results when querying fields,B1xKorqvaZ2zoDJjnonvKA,5QYnzkinXDyvW2dQUq54Iw
title,4,3,0.6955,xdr,xdr_5,agentix,agentix,Expected results when querying fields,Expected results when querying fields,B1xKorqvaZ2zoDJjnonvKA,5QYnzkinXDyvW2dQUq54Iw
title,4,3,1.0000,xsiam,xsiam_3,agentix,agentix,Expected results when querying fields,Expected results when querying fields,5qj_6tDDj5Iem2blCmKrtg,5QYnzkinXDyvW2dQUq54Iw
title,4,3,,cloud,posture,agentix,agentix,Export issue details to a file,Export issue details to a file,kJoC~eoiwEW5~IlPmY7_XQ,3J3oyHI8dgXG5yEvpjMgNA
title,4,3,0.9765,cloud,runtime,agentix,agentix,Export issue details to a file,Export issue details to a file,eHYKIn8fDtFjCFt~MAoNfg,3J3oyHI8dgXG5yEvpjMgNA
title,4,3,0.9765,xdr,xdr_5,agentix,agentix,Export issue details to a file,Export issue details to a file,EPgt0bVpaQa3~uGj1S7Xhg,3J3oyHI8dgXG5yEvpjMgNA
title,4,3,0.9765,xsiam,xsiam_3,agentix,agentix,Export issue details to a file,Export issue details to a file,xkpTUuZC8TZVAUQB6TNhbQ,3J3oyHI8dgXG5yEvpjMgNA
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Exposure Management FedRAMP support,Exposure Management FedRAMP support,dyfd5jW4yB1lzTE628Hktw,8UdNnl8ecO9_0cA1Rr3BMw
title,3,3,0.9459,xdr,xdr_5,xsiam,xsiam_3,External integrations,External integrations,Wxb5hY1NE6nvA4AnBp6zlg,eHCvPb~MFUUItaZMjWm26g
title,3,3,0.6655,xdr,xdr_5,agentix,agentix,External integrations,External integrations,Wxb5hY1NE6nvA4AnBp6zlg,eAOK9B6CSuYxw_IEca886A
title,3,3,0.6655,xsiam,xsiam_3,agentix,agentix,External integrations,External integrations,eHCvPb~MFUUItaZMjWm26g,eAOK9B6CSuYxw_IEca886A
title,3,3,0.9804,xdr,xdr_5,xsiam,xsiam_3,Externally inferred CVEs,Externally inferred CVEs,V94KZGHAqPIRh~FuXKz0Uw,VUtHvx2F3opp1Mhpt_CbPA
title,3,3,0.9826,xdr,xdr_5,xsiam,xsiam_3,extract_time,extract_time,~hhWmgVXveEfRLVydsz6Rg,RSCbloQxGN4jEGZvUIg2sQ
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,extract_url_host,extract_url_host,QS9ShqjR_khufnsRroeiig,ErgEBOODZ1dyCCGYMdpkQg
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,extract_url_pub_suffix,extract_url_pub_suffix,fMUlBGGFMDjujhfgVAxwKw,06Knlha5bfl9CTJtplpnGw
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,extract_url_registered_domain,extract_url_registered_domain,kvc8bA0Www0WpiEl0OE2Bw,ycb6zsvIt2nx2dbf9e0pjg
title,3,4,0.9808,cloud,runtime,xsiam,xsiam_3,Fetch issues from an integration instance,Fetch issues from an integration instance,~G_J30mp3K1tAbyQaZdTAA,Cn02u83vKYm3v9bQjDhRmw
title,3,3,0.9808,cloud,runtime,agentix,agentix,Fetch issues from an integration instance,Fetch issues from an integration instance,~G_J30mp3K1tAbyQaZdTAA,tloCjbsESFfWx8GM4~IDGw
title,4,3,0.9808,xsiam,xsiam_3,agentix,agentix,Fetch issues from an integration instance,Fetch issues from an integration instance,Cn02u83vKYm3v9bQjDhRmw,tloCjbsESFfWx8GM4~IDGw
title,4,3,0.9873,xsiam,xsiam_3,agentix,agentix,Field structure,Field structure,nqIgw1~RLXYJK~IBVxytEQ,7xjobyoAyG6r6etqG_bzQQ
title,3,3,0.2277,xdr,xdr_5,xsiam,xsiam_3,fields,fields,ykEET2zvkWhD3Stb5hy5wA,yJmmCiYEhTVL9AqQ7KzCbQ
title,3,3,0.5634,xdr,xdr_5,xsiam,xsiam_3,filter,filter,eS1PP_thVx597NyWMOmplQ,AHof6TNcbimyK8sc4Vi5RA
title,3,3,,cloud,posture,cloud,runtime,Findings card,Findings card,HIvcCWNcqpBQOgqxd~ByEQ,Tdl6B64UkFQOvwj76i6byw
title,3,3,,cloud,posture,xdr,xdr_5,Findings card,Findings card,HIvcCWNcqpBQOgqxd~ByEQ,MYMa5D48Kbn4ZVSCPFBozQ
title,3,3,,cloud,posture,xsiam,xsiam_3,Findings card,Findings card,HIvcCWNcqpBQOgqxd~ByEQ,e3uqzHiUt5u4~m83YncqVw
title,3,3,0.8951,cloud,runtime,xdr,xdr_5,Findings card,Findings card,Tdl6B64UkFQOvwj76i6byw,MYMa5D48Kbn4ZVSCPFBozQ
title,3,3,1.0000,cloud,runtime,xsiam,xsiam_3,Findings card,Findings card,Tdl6B64UkFQOvwj76i6byw,e3uqzHiUt5u4~m83YncqVw
title,3,3,0.8951,xdr,xdr_5,xsiam,xsiam_3,Findings card,Findings card,MYMa5D48Kbn4ZVSCPFBozQ,e3uqzHiUt5u4~m83YncqVw
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,first,first,k6GQMXdd_7QvzGQTFsrCMg,yE6Oc5GRLv7g7eBHubSmfQ
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,first_value,first_value,DzZBYhxSO7K7~YjVG7bbEg,5q4LMqTsHbFs6lXMhNgKNQ
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,floor,floor,ZZv5Kbq2e9nJfQgMOjNuAg,ZI0XHIQ4M6retFhfGdPnzQ
title,3,3,0.9594,xdr,xdr_5,xsiam,xsiam_3,Forcepoint DLP,Forcepoint DLP,I8FFdI9mKoNeRZCI8qhvjw,LDNTb5LCE74U20TmSOKBMA
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,format_string,format_string,dufMORh2pUWbKPsgNHp2uA,viuXiryc0rFQ_kbtIppy6A
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,format_timestamp,format_timestamp,PJJyoiciFSPV0OCVjDI3~w,Jwix8SaQwg0qIplMzxTEQw
title,3,3,0.9814,xdr,xdr_5,xsiam,xsiam_3,Fortinet Fortigate,Fortinet Fortigate,1B0bbPCQNpb_hyaGngzSKQ,PgvhbsEiBarvzkoEwqinfg
title,3,4,0.9741,cloud,runtime,xsiam,xsiam_3,Forward requests to long-running integrations,Forward requests to long-running integrations,fsgWkiplUwW38hqEcOV2XQ,93P~Tj_AhBEq57z6kTuL8w
title,3,3,0.9828,cloud,runtime,agentix,agentix,Forward requests to long-running integrations,Forward Requests to Long-Running Integrations,fsgWkiplUwW38hqEcOV2XQ,0zSOEqIviMKU4dQtogR~aw
title,4,3,0.9764,xsiam,xsiam_3,agentix,agentix,Forward requests to long-running integrations,Forward Requests to Long-Running Integrations,93P~Tj_AhBEq57z6kTuL8w,0zSOEqIviMKU4dQtogR~aw
title,3,3,0.9794,xdr,xdr_5,xsiam,xsiam_3,GeoIP data collection,GeoIP data collection,i9jT1xKCO6u~rMmoRRdjyw,cZNdqM_h0lIqAYmY8j9qXw
title,3,3,0.9719,xdr,xdr_5,xsiam,xsiam_3,Get started with Cortex Network Scanner,Get started with Cortex Network Scanner,Zt9lHlCxGUfmoSgWnvjncA,7keHWRY1T3OIiE3CqN_uww
title,4,3,0.7866,xsiam,xsiam_3,agentix,agentix,Get started with Query Builder templates,Get started with Query Builder templates,Z6X~MK5ZJP2A9bZJ7mHIKg,2EYfFfsXiVDVCzJYT8Dmdg
title,4,3,,cloud,posture,agentix,agentix,Get started with XQL queries,Get started with XQL queries,JL4xTBJmE2l8jiYWLqkAEg,52wuO71IW9V~3x4_o0isbg
title,4,3,0.6180,cloud,runtime,agentix,agentix,Get started with XQL queries,Get started with XQL queries,JL4xTBJmE2l8jiYWLqkAEg,52wuO71IW9V~3x4_o0isbg
title,4,3,0.6180,xdr,xdr_5,agentix,agentix,Get started with XQL queries,Get started with XQL queries,JL4xTBJmE2l8jiYWLqkAEg,52wuO71IW9V~3x4_o0isbg
title,4,3,0.9777,xsiam,xsiam_3,agentix,agentix,Get started with XQL queries,Get started with XQL queries,9qFizVowN_Yfa5lGntW6hg,52wuO71IW9V~3x4_o0isbg
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,getrole,getrole,C~6H5XHQ4maYpNokW~hQcQ,K85BLcrob~xTCcL68Li4RA
title,3,3,0.9494,xdr,xdr_5,xsiam,xsiam_3,Google Cloud Platform,Google Cloud Platform,8me1ImR9I2xa0dX7XBi4Cg,hvY4hBxol~gSQzKcCkF5ew
title,3,3,0.9839,xdr,xdr_5,xsiam,xsiam_3,Google Kubernetes Engine,Google Kubernetes Engine,jH5UzL64gp0Z9dP_bE3oYg,KYch6iCKIG23HgQBiO7BWg
title,3,3,0.9688,xdr,xdr_5,xsiam,xsiam_3,Google Workspace,Google Workspace,f2q_IUXD649LTGiN1~S~9A,450rOFETDTPws~z7K3pqjA
title,4,3,,cloud,posture,agentix,agentix,Graph query results,Graph query results,fmIKQCfKJtSPPuzETMTcww,CcmI5EQu6xVV79xpJYVyfg
title,4,3,0.9470,cloud,runtime,agentix,agentix,Graph query results,Graph query results,fmIKQCfKJtSPPuzETMTcww,CcmI5EQu6xVV79xpJYVyfg
title,4,3,0.9470,xdr,xdr_5,agentix,agentix,Graph query results,Graph query results,fmIKQCfKJtSPPuzETMTcww,CcmI5EQu6xVV79xpJYVyfg
title,4,3,0.9817,xsiam,xsiam_3,agentix,agentix,Graph query results,Graph query results,GL32BnHim4hw9aAMZK02AA,CcmI5EQu6xVV79xpJYVyfg
title,4,3,,cloud,posture,agentix,agentix,Grouping graph,Grouping graph,~BE5wm_LQRsL3O9Dyo8a2w,P7gAWft81ga50BT_bs~8ew
title,4,3,0.9948,cloud,runtime,agentix,agentix,Grouping graph,Grouping graph,~BE5wm_LQRsL3O9Dyo8a2w,P7gAWft81ga50BT_bs~8ew
title,4,3,0.9948,xdr,xdr_5,agentix,agentix,Grouping graph,Grouping graph,xPDpnl6aIa7lgymEpFGrAw,P7gAWft81ga50BT_bs~8ew
title,4,3,0.9948,xsiam,xsiam_3,agentix,agentix,Grouping graph,Grouping graph,Kto6s2tlyrwlLPZhmhQ6MA,P7gAWft81ga50BT_bs~8ew
title,3,3,0.9886,xdr,xdr_5,xsiam,xsiam_3,Guidelines for keeping Cortex XDR agents and content updated,Guidelines for keeping Cortex XDR agents and content updated,1Xmlb~lupBtN1c37lUFQUg,c2ujIgzWgwUk1nLWWnGLkA
title,3,3,0.9666,cloud,runtime,xdr,xdr_5,Harden endpoint security,Harden endpoint security,w9yTAQXwswGgfSz7oTxj4A,Bs6zPVQnMcdcm9hpSGz0QA
title,3,4,1.0000,xdr,xdr_5,xsiam,xsiam_3,Harden endpoint security,Harden endpoint security,Bs6zPVQnMcdcm9hpSGz0QA,w9yTAQXwswGgfSz7oTxj4A
title,3,3,,cloud,posture,xsiam,xsiam_3,How to build XQL queries,How to build XQL queries,yVncpiJTh2NQxGSdV1mH6g,LS710AKvc6SNLUK4TRYBNA
title,3,3,0.6578,cloud,runtime,xsiam,xsiam_3,How to build XQL queries,How to build XQL queries,yVncpiJTh2NQxGSdV1mH6g,LS710AKvc6SNLUK4TRYBNA
title,3,3,0.6625,xdr,xdr_5,xsiam,xsiam_3,How to build XQL queries,How to build XQL queries,yVncpiJTh2NQxGSdV1mH6g,LS710AKvc6SNLUK4TRYBNA
title,3,3,0.9862,xdr,xdr_5,xsiam,xsiam_3,How to filter for empty values in the results table,How to filter for empty values in the results table,BCVFhyc1VV4WKcZl0J6W6g,DcpXT8U5bxeB64fuRzCZFA
title,3,3,0.9892,xsiam,xsiam_3,agentix,agentix,How to map authentication story events?,How to map authentication story events?,QPj6f1qCh79RWSr_5kU8zw,oFSLj_VQvkjKaoXgikq~nQ
title,3,3,0.9556,xdr,xdr_5,xsiam,xsiam_3,HTTP log collector,HTTP log collector,isnUj3FgwHlkGYghrT9zwQ,SoiYdN~xwyWy72_6fXAoPw
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,if,if,TJW~rRnHhL4MeVJC3D_o_A,Kdk6ExRuo6kRbqT2XEDrCw
title,3,3,,cloud,posture,cloud,runtime,Import a lookup dataset,Import a lookup dataset,_egNKSQPL6dU3ITmi8FFJw,_CeuWz7~Y1yLcxr4kIvFVw
title,3,4,,cloud,posture,xdr,xdr_5,Import a lookup dataset,Import a lookup dataset,_egNKSQPL6dU3ITmi8FFJw,T0D8wqPuj~oTRTiXmsIdEQ
title,3,4,,cloud,posture,xsiam,xsiam_3,Import a lookup dataset,Import a lookup dataset,_egNKSQPL6dU3ITmi8FFJw,3HlbRoR_QR4usI33SwP3Fg
title,3,4,,cloud,posture,agentix,agentix,Import a lookup dataset,Import a lookup dataset,_egNKSQPL6dU3ITmi8FFJw,fbfzOHf1BGsGy~K5BdoEUg
title,3,4,0.9825,cloud,runtime,xdr,xdr_5,Import a lookup dataset,Import a lookup dataset,_CeuWz7~Y1yLcxr4kIvFVw,T0D8wqPuj~oTRTiXmsIdEQ
title,3,4,0.9825,cloud,runtime,xsiam,xsiam_3,Import a lookup dataset,Import a lookup dataset,_CeuWz7~Y1yLcxr4kIvFVw,3HlbRoR_QR4usI33SwP3Fg
title,3,4,0.9825,cloud,runtime,agentix,agentix,Import a lookup dataset,Import a lookup dataset,_CeuWz7~Y1yLcxr4kIvFVw,fbfzOHf1BGsGy~K5BdoEUg
title,3,3,,cloud,posture,cloud,runtime,Import Broker VM Configuration,Import Broker VM Configuration,qssha6u81Dg3Q7FRa8gR_w,NhM6w4w9GbEF1OhXXbKJ6A
title,3,4,,cloud,posture,xdr,xdr_5,Import Broker VM Configuration,Import Broker VM Configuration,qssha6u81Dg3Q7FRa8gR_w,QlJZhT40j0f1LHF1ADRTFw
title,3,4,,cloud,posture,xsiam,xsiam_3,Import Broker VM Configuration,Import Broker VM Configuration,qssha6u81Dg3Q7FRa8gR_w,VAFiOy9iCaaivHfHrQ4gvA
title,3,4,1.0000,cloud,runtime,xdr,xdr_5,Import Broker VM Configuration,Import Broker VM Configuration,NhM6w4w9GbEF1OhXXbKJ6A,QlJZhT40j0f1LHF1ADRTFw
title,3,4,1.0000,cloud,runtime,xsiam,xsiam_3,Import Broker VM Configuration,Import Broker VM Configuration,NhM6w4w9GbEF1OhXXbKJ6A,VAFiOy9iCaaivHfHrQ4gvA
title,3,3,0.9695,cloud,runtime,xdr,xdr_5,Import file hash exceptions,Import file hash exceptions,zbsCWBeeU6UY74PDmtuNmA,6z~4n94_RvrrwLgmuGXXUg
title,3,3,0.9695,cloud,runtime,xsiam,xsiam_3,Import file hash exceptions,Import file hash exceptions,zbsCWBeeU6UY74PDmtuNmA,FNwjnMIk7m6a33yxycmieA
title,3,3,0.9695,xdr,xdr_5,xsiam,xsiam_3,Import file hash exceptions,Import file hash exceptions,6z~4n94_RvrrwLgmuGXXUg,FNwjnMIk7m6a33yxycmieA
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Improve controls coverage,Improve controls coverage,UkYIvvgEHtyfq~ObK59iCg,C3V6blMyt9mbNljL4yiijg
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,incidr,incidr,2zP3NCBWBT1hAz4wE5wlcQ,lDs854Iv1ZJtvM1I~~odeQ
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,incidr6,incidr6,Ma92X_UINdwBAf0UvBw79A,O4FZOF4p2r0YuNsXEGmInQ
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,incidrlist,incidrlist,ztcN7G_UZBUtADO~sVPOoQ,yv4XWJNQASzjxRz9nKslqA
title,3,3,,cloud,posture,cloud,runtime,Increase Broker VM storage allocated for data caching,Increase Broker VM storage allocated for data caching,Z9VCJnXlJ95Ud1K994TSgA,~_aMClx_Q~6cNBYfNkpr~Q
title,3,4,,cloud,posture,xdr,xdr_5,Increase Broker VM storage allocated for data caching,Increase Broker VM storage allocated for data caching,Z9VCJnXlJ95Ud1K994TSgA,YWIW5_ZakYD6M93fckpU9Q
title,3,4,,cloud,posture,xsiam,xsiam_3,Increase Broker VM storage allocated for data caching,Increase Broker VM storage allocated for data caching,Z9VCJnXlJ95Ud1K994TSgA,NDq_RsCm7j7rLWPW~HYSJw
title,3,4,1.0000,cloud,runtime,xdr,xdr_5,Increase Broker VM storage allocated for data caching,Increase Broker VM storage allocated for data caching,~_aMClx_Q~6cNBYfNkpr~Q,YWIW5_ZakYD6M93fckpU9Q
title,3,4,1.0000,cloud,runtime,xsiam,xsiam_3,Increase Broker VM storage allocated for data caching,Increase Broker VM storage allocated for data caching,~_aMClx_Q~6cNBYfNkpr~Q,NDq_RsCm7j7rLWPW~HYSJw
title,3,4,0.9630,cloud,runtime,xdr,xdr_5,Ingest alerts and assets from IoT Security,Ingest alerts and assets from IoT Security,bv3kmF9VRd0aS8rMguHkXQ,Ar2MRpjH6uk5JB68Rhbauw
title,3,4,0.9500,cloud,runtime,xsiam,xsiam_3,Ingest alerts and assets from IoT Security,Ingest alerts and assets from IoT Security,bv3kmF9VRd0aS8rMguHkXQ,Z4CVbQ~yjiAXTTPPcuAoaw
title,3,4,0.9807,cloud,runtime,xdr,xdr_5,Ingest audit logs from AWS Cloud Trail,Ingest audit logs from AWS Cloud Trail,srfP~bB9VWvSxt7P9nBxcA,yZfgjs9uG9uYcoUcGB6hYQ
title,3,4,0.9831,cloud,runtime,xsiam,xsiam_3,Ingest audit logs from AWS Cloud Trail,Ingest audit logs from AWS Cloud Trail,srfP~bB9VWvSxt7P9nBxcA,gfk1oLZOMNvr3xGxanfYvQ
title,3,4,0.9675,cloud,runtime,xdr,xdr_5,Ingest authentication logs and data from PingOne,Ingest authentication logs and data from PingOne,m8XqLWaOE~WUMxekNqPf2A,00OvVUlQtI5awEMA6W5hKw
title,3,4,0.9485,cloud,runtime,xsiam,xsiam_3,Ingest authentication logs and data from PingOne,Ingest authentication logs and data from PingOne,m8XqLWaOE~WUMxekNqPf2A,OhCUWhkgQfa5Asdk3p1QHg
title,3,3,,cloud,posture,xdr,xdr_5,Ingest cloud assets,Ingest cloud assets,WhNkGM7eQAe0n0ylPSc9RA,nyz2v6yCT3smaqyIMG84SQ
title,3,3,,cloud,posture,xsiam,xsiam_3,Ingest cloud assets,Ingest cloud assets,WhNkGM7eQAe0n0ylPSc9RA,w4PdMH7F~F4JhcPmb~0guQ
title,3,3,0.9464,cloud,runtime,xdr,xdr_5,Ingest cloud assets,Ingest cloud assets,WhNkGM7eQAe0n0ylPSc9RA,nyz2v6yCT3smaqyIMG84SQ
title,3,3,0.9680,cloud,runtime,xsiam,xsiam_3,Ingest cloud assets,Ingest cloud assets,WhNkGM7eQAe0n0ylPSc9RA,w4PdMH7F~F4JhcPmb~0guQ
title,3,3,0.9397,xdr,xdr_5,xsiam,xsiam_3,Ingest cloud assets,Ingest cloud assets,nyz2v6yCT3smaqyIMG84SQ,w4PdMH7F~F4JhcPmb~0guQ
title,3,4,0.9649,cloud,runtime,xdr,xdr_5,Ingest data for API security,Ingest data for API security,OkmCPejCjq7hRiDSVZiw0Q,USrL69Yr0xhxMx3C1Yj5Lw
title,3,4,0.9649,cloud,runtime,xsiam,xsiam_3,Ingest data for API security,Ingest data for API security,OkmCPejCjq7hRiDSVZiw0Q,7sm73Tjay~zeVQSP4qqOBQ
title,3,4,0.9476,cloud,runtime,xsiam,xsiam_3,Ingest data from Cribl,Ingest data from Cribl,b8LViDEBR~YoTLk5Hh7THA,5LeTiuJOr0I7KroNc3F5AQ
title,3,4,0.9788,cloud,runtime,xdr,xdr_5,Ingest data from Next-Generation Firewall,Ingest data from Next-Generation Firewall,2F5kl9BLycY8D6bDiujhoA,sWUxqiyTWsOqA4kTgrE1CQ
title,3,4,0.9748,cloud,runtime,xsiam,xsiam_3,Ingest data from Next-Generation Firewall,Ingest data from Next-Generation Firewall,2F5kl9BLycY8D6bDiujhoA,Jsa_GNULk88qmG6UAzI5uA
title,3,3,0.9546,xdr,xdr_5,xsiam,xsiam_3,Ingest data from Prisma Access,Ingest data from Prisma Access,ZsY56ZdW3J4Qam7wtdi9IQ,ySaht7pZ3GiltdmEHgy~7g
title,3,3,0.9232,xdr,xdr_5,xsiam,xsiam_3,Ingest detection data from Strata Logging Service,Ingest detection data from Strata Logging Service,n0fYnOy9g6dIMg54gcijcw,PkJdw5wPjtTUQEAHc1zprQ
title,3,4,0.9776,cloud,runtime,xdr,xdr_5,Ingest generic logs from Amazon S3,Ingest generic logs from Amazon S3,1OYhPmI_7iYcfZxxqh4g_Q,ap7bg9J7FChZUUUi~pUlQw
title,3,4,0.9667,cloud,runtime,xsiam,xsiam_3,Ingest generic logs from Amazon S3,Ingest generic logs from Amazon S3,1OYhPmI_7iYcfZxxqh4g_Q,bYHPFs8iexYATLtK4MMc~A
title,3,4,0.9672,cloud,runtime,xdr,xdr_5,Ingest logs and data from a GCP Pub/Sub,Ingest logs and data from a GCP Pub/Sub,~f60KbWnrVkFyEEzdQShrg,8Hwq9RwOfEhI0c9M9hrx4Q
title,3,4,0.9696,cloud,runtime,xsiam,xsiam_3,Ingest logs and data from a GCP Pub/Sub,Ingest logs and data from a GCP Pub/Sub,~f60KbWnrVkFyEEzdQShrg,bmCLDOWZ06tja3TqA9b1Xw
title,3,4,0.9760,cloud,runtime,xdr,xdr_5,Ingest logs and data from Box,Ingest logs and data from Box,eSiS7CnOOWd6L7WEqDHCHA,mSSbt_KQjN5x9i8ScIHfPQ
title,3,4,0.9672,cloud,runtime,xsiam,xsiam_3,Ingest logs and data from Box,Ingest logs and data from Box,eSiS7CnOOWd6L7WEqDHCHA,DZcQt92WwJwQ72TXoKsM9Q
title,3,4,0.9754,cloud,runtime,xdr,xdr_5,Ingest logs and data from Dropbox,Ingest logs and data from Dropbox,odrIYR0MEW99UJbrFsSnjA,GhOPYfvVUv4KfRjB0iE8sA
title,3,4,0.9650,cloud,runtime,xsiam,xsiam_3,Ingest logs and data from Dropbox,Ingest logs and data from Dropbox,odrIYR0MEW99UJbrFsSnjA,NPUg6LN0KJXK2efcUB_Knw
title,3,4,0.9877,cloud,runtime,xdr,xdr_5,Ingest logs and data from Google Workspace,Ingest logs and data from Google Workspace,_meVDTLpiyqycRPU60qTUQ,RL9hxhJPT4yEMoFkbmbOJg
title,3,4,0.9845,cloud,runtime,xsiam,xsiam_3,Ingest logs and data from Google Workspace,Ingest logs and data from Google Workspace,_meVDTLpiyqycRPU60qTUQ,l1G30ELrDixVHyRqk0i0GQ
title,3,4,0.9859,cloud,runtime,xdr,xdr_5,Ingest logs and data from Microsoft 365,Ingest logs and data from Microsoft 365,ztQMUSCcySHa2Q9xcPG7eQ,HBLS5W59UGCMDKi7MzbzeQ
title,3,4,0.9948,cloud,runtime,xsiam,xsiam_3,Ingest logs and data from Microsoft 365,Ingest logs and data from Microsoft 365,ztQMUSCcySHa2Q9xcPG7eQ,pZGnzURJjxDFPvXIqEETsA
title,3,4,0.9641,cloud,runtime,xdr,xdr_5,Ingest logs and data from OneLogin,Ingest logs and data from OneLogin,Pj_qYCCJRXcWKjMo2RaZgg,YlGls_b3GE6dVkqUPR9NwQ
title,3,4,0.9527,cloud,runtime,xsiam,xsiam_3,Ingest logs and data from OneLogin,Ingest logs and data from OneLogin,Pj_qYCCJRXcWKjMo2RaZgg,gNGOOGhascbzJjVva1UY9g
title,3,4,0.8697,cloud,runtime,xdr,xdr_5,Ingest logs from BeyondTrust Privilege Management Cloud,Ingest logs from BeyondTrust Privilege Management Cloud,C8_1YP3krGVxsa2_MTX5MQ,i4Fi8MQieTk4d8AwFKXMDA
title,3,4,0.9455,cloud,runtime,xsiam,xsiam_3,Ingest logs from BeyondTrust Privilege Management Cloud,Ingest logs from BeyondTrust Privilege Management Cloud,C8_1YP3krGVxsa2_MTX5MQ,iZKa895y85PG18Aun1CpwQ
title,3,4,0.9479,cloud,runtime,xdr,xdr_5,Ingest logs from Elasticsearch Filebeat,Ingest logs from Elasticsearch Filebeat,uRDMKD48yUw0aoQrfZFOKw,D_lkbrB4D4FJlUw9jLXB_A
title,3,4,0.9436,cloud,runtime,xsiam,xsiam_3,Ingest logs from Elasticsearch Filebeat,Ingest logs from Elasticsearch Filebeat,uRDMKD48yUw0aoQrfZFOKw,zKJLDTT7FBcClYuG6g5SXg
title,3,4,0.9448,cloud,runtime,xdr,xdr_5,Ingest logs from Google Kubernetes Engine,Ingest logs from Google Kubernetes Engine,VCss1pTB2fc4XvWuiv3oLQ,yyAMTKJAd_zkKe3EeVoAag
